file;uncertain;quiteUncertain;veryUncertain;uncertainDensity;quiteUncertainDensity;veryUncertainDensity
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/BeforeAfterBestContextMetricsTest.scala;3;2;1;0.0013163668275559457;8.775778850372971E-4;4.3878894251864854E-4
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;0;0;0;0.0;0.0;0.0
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/test/scala/com/kristofszilagyi/sedito/gui/DrawLearningCurve.scala;0;0;0;0.0;0.0;0.0
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/test/scala/com/kristofszilagyi/sedito/gui/FeatureElimination.scala;8;2;2;0.006872852233676976;0.001718213058419244;0.001718213058419244
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;0;0;0;0.0;0.0;0.0
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;25;6;6;0.0027038719446247027;6.489292667099286E-4;6.489292667099286E-4
33c5249ddbb1e511217e6ffe1df6bd755e07eb37/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;4;0;0;0.0015390534821085034;0.0;0.0
6ab5c86ff20671ff67e67310b2cd7ee0516c6a72/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;7;1;1;0.0015317286652078775;2.188183807439825E-4;2.188183807439825E-4
6ab5c86ff20671ff67e67310b2cd7ee0516c6a72/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;32;8;3;0.0013113679206622408;3.278419801655602E-4;1.2294074256208508E-4
6ab5c86ff20671ff67e67310b2cd7ee0516c6a72/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;4;3;2;0.0014942099364960778;0.0011206574523720584;7.471049682480389E-4
ecff7b1753d47793aa92d25a4252f544b3761b11/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;3;1;0;0.00146484375;4.8828125E-4;0.0
ecff7b1753d47793aa92d25a4252f544b3761b11/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;4;1;0;0.0021413276231263384;5.353319057815846E-4;0.0
ecff7b1753d47793aa92d25a4252f544b3761b11/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;6;0;0;0.001445086705202312;0.0;0.0
ecff7b1753d47793aa92d25a4252f544b3761b11/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;11;1;0;0.0038287504350852765;3.480682213713888E-4;0.0
cf95540d01f1c524a886d87217cb509b0d3a4444/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;40;17;11;0.008285004142502071;0.0035211267605633804;0.0022783761391880694
51af4a09ebaae98d4fe62d5eceedb279f0e663d6/whole_results.txt;3397;1453;839;6.349497105623707E-4;2.715872621275021E-4;1.568215505333615E-4
55089dd7269e4138c978df567333dca8715ffdeb/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;48;26;14;0.015113350125944584;0.00818639798488665;0.004408060453400504
55089dd7269e4138c978df567333dca8715ffdeb/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;23;10;6;0.002382925818483216;0.0010360547036883548;6.216328222130128E-4
5ca1344ca4f0d562b401037c99b46982839dc241/aligner/src/main/resources/scaler.xml;42079;36429;30645;0.464140745643062;0.40181998676373265;0.3380211780277962
5ca1344ca4f0d562b401037c99b46982839dc241/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;94;38;26;0.0034147050276082534;0.0013804126707352513;9.44492879976751E-4
b8c470cd9b80fe5b9f72f536bae68faf458c885e/avg_learning_curve.arff;542;194;116;0.040354403990767625;0.01444419626237808;0.008636735909463181
b8c470cd9b80fe5b9f72f536bae68faf458c885e/flattened_learning_curve.arff;1562;430;237;0.013302674161130982;0.003662067790836314;0.0020183955033214102
b8c470cd9b80fe5b9f72f536bae68faf458c885e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;9;3;2;0.003605769230769231;0.001201923076923077;8.012820512820513E-4
b8c470cd9b80fe5b9f72f536bae68faf458c885e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;4;3;1;0.0015723270440251573;0.0011792452830188679;3.9308176100628933E-4
63ce6beb1c7176b35f203da2b276cc996d85bda3/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;18;6;5;0.003780718336483932;0.001260239445494644;0.0010501995379122034
0c058ed7c1be3da9c54a4098625cb15584cfaa28/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;59;28;18;0.017564751414111342;0.008335814230425722;0.005358737719559393
0c058ed7c1be3da9c54a4098625cb15584cfaa28/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;127;49;19;0.012983030055203435;0.005009200572480065;0.0019423430791249234
9cf08b4e2abbc14aaa83d1efddc150fe8350701e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;41;12;9;0.002786083174775754;8.154389779831476E-4;6.115792334873607E-4
b427728920c78fad489980fe58343b96e91e23f1/aligner/src/main/resources/scaler.xml;16978;15862;9540;0.4590137341840597;0.4288417865253596;0.25792148805017845
b427728920c78fad489980fe58343b96e91e23f1/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;11;4;2;0.003062360801781737;0.0011135857461024498;5.567928730512249E-4
b427728920c78fad489980fe58343b96e91e23f1/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;6;1;1;8.609556607834697E-4;1.4349261013057828E-4;1.4349261013057828E-4
b427728920c78fad489980fe58343b96e91e23f1/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;4;1;1;0.0023923444976076554;5.980861244019139E-4;5.980861244019139E-4
fbd9bbc95060ecafa282593c90aeea7389e9f976/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;1;0;0;2.632964718272775E-4;0.0;0.0
fbd9bbc95060ecafa282593c90aeea7389e9f976/results.txt;4919;1882;1021;0.002491153846348629;9.5311070112383E-4;5.170701518849258E-4
e676a66c5e5ed345886c5fb5beaea6d65128c00b/gui/src/test/scala/com/kristofszilagyi/sedito/gui/FindUncertainFiles.scala;74;40;19;0.015204438052188206;0.008218615163344977;0.003903842202588864
ac2841140e9b9f01b32c4a9bc027deb9c42ecf92/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;24;11;7;0.006624344465912227;0.003036157880209771;0.0019321004692243997
ac2841140e9b9f01b32c4a9bc027deb9c42ecf92/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;58;22;15;0.001471334348046677;5.580923389142567E-4;3.80517503805175E-4
9c13a297fef1b801d81e259ba807a9bd12bc2334/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;5;1;1;0.0036603221083455345;7.320644216691069E-4;7.320644216691069E-4
9c13a297fef1b801d81e259ba807a9bd12bc2334/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;8;4;4;0.002637652489284537;0.0013188262446422684;0.0013188262446422684
1f621b85e302c558ef907a0386c0168d38bf3a2e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;28;9;5;0.001430615164520744;4.598405885959534E-4;2.554669936644186E-4
1f621b85e302c558ef907a0386c0168d38bf3a2e/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainingData.scala;26;11;6;0.007420091324200913;0.003139269406392694;0.0017123287671232876
d03d4633c68cd73dad0fa5c7d39376a234c09ff0/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;2;0;0;3.27653997378768E-4;0.0;0.0
aa334b1a2bf7578083f4d510d5caf8f28807ae83/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/Aligner.scala;32;11;4;0.01098901098901099;0.0037774725274725275;0.0013736263736263737
aa334b1a2bf7578083f4d510d5caf8f28807ae83/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/HardcodedScaler.java;2637;360;112;0.1254221165279429;0.017122473246135552;0.005326991676575505
aa334b1a2bf7578083f4d510d5caf8f28807ae83/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/MetricCalculator.scala;270;111;68;0.006466756083540908;0.00265855527878904;0.0016286644951140066
aa334b1a2bf7578083f4d510d5caf8f28807ae83/gui/src/test/scala/com/kristofszilagyi/sedito/gui/LearningCurve.scala;0;0;0;0.0;0.0;0.0
aa334b1a2bf7578083f4d510d5caf8f28807ae83/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;2;0;0;3.7439161362785476E-4;0.0;0.0
aa334b1a2bf7578083f4d510d5caf8f28807ae83/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainingData.scala;47;17;9;0.014055023923444977;0.005083732057416268;0.0026913875598086126
aa334b1a2bf7578083f4d510d5caf8f28807ae83/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;48;17;13;0.012483745123537062;0.004421326397919376;0.0033810143042912874
28a5c08b9546207bfe16ab2cf13062ce9bbe8642/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;0;0;0;0.0;0.0;0.0
686c80492cd1d8832a811eaefaf92bf1204d3de7/common/src/main/scala/com/kristofszilagyi/sedito/common/TraversableOps.scala;4;3;3;0.024539877300613498;0.018404907975460124;0.018404907975460124
686c80492cd1d8832a811eaefaf92bf1204d3de7/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;2;0;0;5.408328826392645E-4;0.0;0.0
686c80492cd1d8832a811eaefaf92bf1204d3de7/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;60;32;20;0.018478595626732368;0.00985525100092393;0.006159531875577456
686c80492cd1d8832a811eaefaf92bf1204d3de7/gui/src/main/scala/com/kristofszilagyi/sedito/gui/NextChangeTracker.scala;1;0;0;0.0038461538461538464;0.0;0.0
686c80492cd1d8832a811eaefaf92bf1204d3de7/gui/src/test/scala/com/kristofszilagyi/sedito/gui/NextChangeTrackerTest.scala;42;21;9;0.006225911651348948;0.003112955825674474;0.0013341239252890602
e68d37c278266a1e1d68e309ad8853c36d02a8bd/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;7;1;0;0.006097560975609756;8.710801393728223E-4;0.0
e68d37c278266a1e1d68e309ad8853c36d02a8bd/gui/src/main/scala/com/kristofszilagyi/sedito/gui/NextChangeTracker.scala;28;9;5;0.021116138763197588;0.006787330316742082;0.003770739064856712
358e40d80763c655b374e888220239a38277a55b/common/src/main/scala/com/kristofszilagyi/sedito/common/CharHighlightCalculator.scala;0;0;0;0.0;0.0;0.0
358e40d80763c655b374e888220239a38277a55b/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;3;0;0;0.0026246719160104987;0.0;0.0
358e40d80763c655b374e888220239a38277a55b/gui/src/main/scala/com/kristofszilagyi/sedito/gui/InsertionPointCalculator.scala;9;2;1;5.609224057338735E-4;1.2464942349641633E-4;6.232471174820816E-5
358e40d80763c655b374e888220239a38277a55b/gui/src/main/scala/com/kristofszilagyi/sedito/gui/NextChangeTracker.scala;2;1;1;0.005012531328320802;0.002506265664160401;0.002506265664160401
358e40d80763c655b374e888220239a38277a55b/gui/src/test/scala/com/kristofszilagyi/sedito/gui/InsertionPointCalculatorTest.scala;16;0;0;9.77696303085854E-4;0.0;0.0
358e40d80763c655b374e888220239a38277a55b/gui/src/test/scala/com/kristofszilagyi/sedito/gui/NextChangeTrackerTest.scala;0;0;0;0.0;0.0;0.0
ed32f7d9b3c087d33e6916b3990f966df8398e3c/aligner/src/test/scala/com/kristofszilagyi/sedito/aligner/TrivialContextCollectorTest.scala;2;1;0;0.001105583195135434;5.52791597567717E-4;0.0
c09a73d6d8b6a48277bd1903eea8d41d17e927a4/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;49;32;20;0.0030120481927710845;0.001967051880993361;0.0012294074256208507
c09a73d6d8b6a48277bd1903eea8d41d17e927a4/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;14;2;1;0.0012905604719764012;1.8436578171091445E-4;9.218289085545723E-5
c09a73d6d8b6a48277bd1903eea8d41d17e927a4/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;5;3;3;7.87897888433659E-4;4.727387330601954E-4;4.727387330601954E-4
4139283a201b87b63be1d5cd08e7fc3e8bc85ab6/gui/src/test/scala/com/kristofszilagyi/sedito/gui/NextChangeTrackerTest.scala;29;8;1;0.016030956329463792;0.004422332780541736;5.52791597567717E-4
249406a0736370fb96f6a33c1e9b76f340cad9c5/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;21;8;2;0.01056338028169014;0.004024144869215292;0.001006036217303823
0d96594d35e94da0e1bf1c16775950b1b1707508/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;3;0;0;0.0010924981791697013;0.0;0.0
0d96594d35e94da0e1bf1c16775950b1b1707508/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPaneSession.scala;0;0;0;0.0;0.0;0.0
0d96594d35e94da0e1bf1c16775950b1b1707508/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;19;6;1;0.009644670050761422;0.003045685279187817;5.076142131979696E-4
0d96594d35e94da0e1bf1c16775950b1b1707508/gui/src/main/scala/com/kristofszilagyi/sedito/gui/utils/Buttons.scala;15;3;2;0.06437768240343347;0.012875536480686695;0.008583690987124463
e80a9b6588222293738ebf96afce23f6fa70ea9b/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;97;36;27;0.0013432856490008447;4.985390037528908E-4;3.739042528146681E-4
e80a9b6588222293738ebf96afce23f6fa70ea9b/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;112;30;21;0.0010877482639731948;2.9136114213567716E-4;2.0395279949497402E-4
031bfae209b4bcf0e7b0681ece59cde613349f31/common/src/main/scala/com/kristofszilagyi/sedito/common/AssertionEx.scala;2;2;2;0.02666666666666667;0.02666666666666667;0.02666666666666667
031bfae209b4bcf0e7b0681ece59cde613349f31/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;7;3;3;9.367054730362638E-4;4.014452027298274E-4;4.014452027298274E-4
031bfae209b4bcf0e7b0681ece59cde613349f31/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;7;2;1;8.17184216670558E-4;2.3348120476301658E-4;1.1674060238150829E-4
031bfae209b4bcf0e7b0681ece59cde613349f31/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;8;4;4;0.003198720511795282;0.001599360255897641;0.001599360255897641
1fe522e53aea6b5d5d7360e466ce206a6f37e3ce/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;61;24;14;0.0067403314917127075;0.0026519337016574587;0.0015469613259668509
efc7c891fbc0f58de560f339a3c207d22b15cead/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;5;3;3;5.357908272610373E-4;3.214744963566224E-4;3.214744963566224E-4
2b84ce7466ac3a635699b0133cf9eb74ab07f136/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;6;0;0;5.555555555555556E-4;0.0;0.0
2a7ad5561f58c88813ca5d909e79858a4c320c93/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;8;3;1;0.0010238034297414896;3.839262861530586E-4;1.279754287176862E-4
2a7ad5561f58c88813ca5d909e79858a4c320c93/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MouseOverLineDetector.scala;3;1;1;0.005319148936170213;0.0017730496453900709;0.0017730496453900709
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/.gitignore;2;1;0;0.046511627906976744;0.023255813953488372;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/AccessibleScaler.java;4;0;0;0.037037037037037035;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/HardcodedScaler.java;1;1;0;0.00202020202020202;0.00202020202020202;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/common/src/main/scala/com/kristofszilagyi/sedito/common/LongestIncreasingSubsequence.java;1;0;0;0.001001001001001001;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/common/src/main/scala/com/kristofszilagyi/sedito/common/WordAlignment.scala;6;2;1;0.0018110473890733474;6.036824630244491E-4;3.0184123151222455E-4
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/gui/src/main/scala/com/kristofszilagyi/sedito/gui/CachedLineNumberFactory.scala;4;0;0;0.013745704467353952;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;0;0;0;0.0;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;0;0;0;0.0;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/gui/src/test/scala/com/kristofszilagyi/sedito/gui/AmbiguityLister.scala;0;0;0;0.0;0.0;0.0
7bee5acf5a45a0c3540fb53a7358d5c622b6c447/gui/src/test/scala/com/kristofszilagyi/sedito/gui/WholeAlgorithmMeasurer.scala;0;0;0;0.0;0.0;0.0
0fd50f229e694772e9e77f9225166095bceca340/common/src/main/scala/com/kristofszilagyi/sedito/common/LongestIncreasingSubsequence.java;4;0;0;0.0024783147459727386;0.0;0.0
593133d4f08607e2031e84198ec93848f50692e4/.idea/inspectionProfiles/Project_Default.xml;8;8;8;0.04819277108433735;0.04819277108433735;0.04819277108433735
593133d4f08607e2031e84198ec93848f50692e4/aligner/src/main/scala/com/kristofszilagyi/sedito/aligner/AccessibleScaler.java;0;0;0;0.0;0.0;0.0
593133d4f08607e2031e84198ec93848f50692e4/aligner/src/main/scala/smile/classification/LoadableNeuralNetwork.java;8;4;4;0.001745962461807071;8.729812309035355E-4;8.729812309035355E-4
593133d4f08607e2031e84198ec93848f50692e4/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;0;0;0;0.0;0.0;0.0
2d2ffc4be2e231e9efdee4ca0604b3a863393b30/.gitignore;2;0;0;0.08333333333333333;0.0;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/common/src/main/scala/com/kristofszilagyi/sedito/common/CharHighlightCalculator.scala;5;1;1;0.0012696800406297613;2.5393600812595224E-4;2.5393600812595224E-4
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/common/src/main/scala/com/kristofszilagyi/sedito/common/Wordizer.scala;0;0;0;0.0;0.0;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/common/src/main/scala/com/kristofszilagyi/sedito/common/utils/ExtraFormats.scala;4;1;0;0.0015100037750094375;3.7750094375235937E-4;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;7;4;2;7.76828320941072E-4;4.439018976806126E-4;2.219509488403063E-4
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;0;0;0;0.0;0.0;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MouseOverLineDetector.scala;5;3;0;0.00715307582260372;0.004291845493562232;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/gui/src/test/scala/com/kristofszilagyi/sedito/gui/Measurements.scala;2;0;0;0.001567398119122257;0.0;0.0
ef990ddda0b6d5efaf50a366bf6dc03d5ee9434c/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;17;6;3;0.0022963663379710927;8.104822369309739E-4;4.0524111846548696E-4
cc3736064a54f5f21e49f2d70f74bf037aefd9ab/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;72;27;17;0.002439272283768676;9.147271064132534E-4;5.759392892231596E-4
cc3736064a54f5f21e49f2d70f74bf037aefd9ab/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MouseOverLineDetector.scala;11;3;0;0.013959390862944163;0.0038071065989847717;0.0
a94d3aa06c484aed7b2cc10d3f9a2680dca9da5a/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;5;2;0;7.095217823187171E-4;2.838087129274869E-4;0.0
a94d3aa06c484aed7b2cc10d3f9a2680dca9da5a/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;43;27;15;0.0023159368772553454;0.001454192922927775;8.078849571820973E-4
8ebd2a5a2e9c1eb073c87c7254d368d4fa35e856/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TestLineEndingPreservation.scala;6;1;1;0.009244992295839754;0.0015408320493066256;0.0015408320493066256
4d1748641cf155432e36453d6e88ab4d27933894/gui/src/main/resources/simple.css;31;19;14;0.05317324185248713;0.032590051457975985;0.024013722126929673
4d1748641cf155432e36453d6e88ab4d27933894/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;4;4;0;0.0016246953696181965;0.0016246953696181965;0.0
4d1748641cf155432e36453d6e88ab4d27933894/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;45;18;11;0.0018501767946714908;7.400707178685963E-4;4.522654386974755E-4
4d1748641cf155432e36453d6e88ab4d27933894/gui/src/main/scala/com/kristofszilagyi/sedito/gui/InsertionPointCalculator.scala;9;2;1;0.002682563338301043;5.961251862891207E-4;2.9806259314456036E-4
84ada7a0d9916abd4696c49ebee44f35004793d6/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;0;0;0;0.0;0.0;0.0
d91796d89aa6e0ddf94208f8781f3f92d70cd9e1/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;0;0;0;0.0;0.0;0.0
2a06fdc0f7f50457fc546e1e7eabdfdca7b1d98c/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;109;44;24;0.0029314471667159724;0.0011833364709679154;6.454562568915902E-4
22abcac13a244c4b7c1f739c2f4f921c644d3977/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;15;10;8;0.0022754854368932037;0.001516990291262136;0.0012135922330097086
b9c18a8ff3f943442d1db41892e7b725649742aa/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;18;9;5;8.666345690900337E-4;4.3331728454501685E-4;2.4073182474723158E-4
b9c18a8ff3f943442d1db41892e7b725649742aa/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;0;0;0;0.0;0.0;0.0
77607a6b1823892ea95ffdec427afe79b33cbc7a/build.sbt;4;0;0;4.4203779423140677E-4;0.0;0.0
be9c2a2271fd35633f7a906bbd447187d72ba988/common/src/main/scala/com/kristofszilagyi/sedito/common/TestCase.scala;37;17;10;0.01991388589881593;0.00914962325080732;0.005382131324004306
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;117;50;30;0.004764813683567502;0.0020362451639177356;0.0012217470983506415
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Main.scala;6;2;2;0.0033975084937712344;0.0011325028312570782;0.0011325028312570782
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/main/scala/com/kristofszilagyi/sedito/gui/MainWindow.scala;49;11;8;0.01287102705542422;0.0028894142369319674;0.0021013921723141583
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/main/scala/com/kristofszilagyi/sedito/gui/SaveResult.scala;9;3;2;0.07627118644067797;0.025423728813559324;0.01694915254237288
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TestLineEndingPreservation.scala;49;17;15;0.03837118245888802;0.01331245105716523;0.011746280344557557
be9c2a2271fd35633f7a906bbd447187d72ba988/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;21;10;6;0.00212636695018226;0.001012555690562981;6.075334143377885E-4
eb3dbee8767a3ea16caf822de575cf978527e13f/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;6;2;1;0.0011019283746556473;3.673094582185491E-4;1.8365472910927456E-4
eb3dbee8767a3ea16caf822de575cf978527e13f/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;11;6;5;0.001469409564520438;8.014961261020571E-4;6.679134384183809E-4
eb3dbee8767a3ea16caf822de575cf978527e13f/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TestLineEndingPreservation.scala;18;11;9;0.029605263157894735;0.018092105263157895;0.014802631578947368
837cd21ac0709046c0e5a516e5a2e2a50bfc773f/build.sbt;10;3;2;0.0014090460758066788;4.2271382274200367E-4;2.818092151613358E-4
837cd21ac0709046c0e5a516e5a2e2a50bfc773f/gui/src/main/scala/com/kristofszilagyi/sedito/gui/DiffPane.scala;34;7;3;6.897810959404354E-4;1.420137550465602E-4;6.086303787709724E-5
837cd21ac0709046c0e5a516e5a2e2a50bfc773f/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;28;1;1;0.0019136139967195188;6.83433570256971E-5;6.83433570256971E-5
837cd21ac0709046c0e5a516e5a2e2a50bfc773f/gui/src/main/scala/com/kristofszilagyi/sedito/gui/WarmStandbyManager.scala;2;0;0;0.003590664272890485;0.0;0.0
837cd21ac0709046c0e5a516e5a2e2a50bfc773f/gui/src/test/scala/com/kristofszilagyi/sedito/gui/TrainAndDiff.scala;61;42;34;0.00534806242328599;0.003682272488164124;0.0029808872523233386
6b8ae492b57e63db5f5d239f41bb4f6d2d84d251/.gitignore;0;0;0;0.0;0.0;0.0
bd00b6f0f37a7ceaa86c08cbe73b344bd54cc740/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;34;6;5;0.0031784612508179862;5.609049266149387E-4;4.6742077217911565E-4
baa24186ba7ad971d1f09059288bd8699e33b3ee/gui/src/main/scala/com/kristofszilagyi/sedito/gui/Editor.scala;1;1;1;1.3877324451845685E-4;1.3877324451845685E-4;1.3877324451845685E-4
baa24186ba7ad971d1f09059288bd8699e33b3ee/scripts/starter.py;29;15;8;0.025108225108225107;0.012987012987012988;0.006926406926406926
28c5907bc6c74e64ad7732104466c77ad8520e4d/scripts/starter.py;68;27;21;0.049204052098408106;0.019536903039073805;0.015195369030390739
28c5907bc6c74e64ad7732104466c77ad8520e4d/scripts/starter.sh;0;0;0;0.0;0.0;0.0
01a7e51cb56edd709dc5097d8d8bac1169e4aeb7/build.sbt;0;0;0;0.0;0.0;0.0
01a7e51cb56edd709dc5097d8d8bac1169e4aeb7/gui/src/main/resources/logback.xml;9;6;3;0.018789144050104383;0.012526096033402923;0.006263048016701462
01a7e51cb56edd709dc5097d8d8bac1169e4aeb7/scripts/starter.py;10;1;0;0.012195121951219513;0.0012195121951219512;0.0
